id,title,image_link,country,years,director_description,leader,star,description,alltags,imdb,language,time_length
575265,碟中谍8：最终清算,https://image.tmdb.org/t/p/w500/x5wNw81Rek3lyA4pPEMJheKh6Nb.jpg,United States of America,2025,克里斯托弗·麦夸里,汤姆·克鲁斯/海莉·阿特维尔/文·瑞姆斯/西蒙·佩吉/埃赛·莫拉莱斯,7.256,超级人工智能“智体”即将引爆全球核弹危机，把世界推向毁灭边缘。而伊森·亨特和他的IMF小队在上次行动中遭遇重创，团队濒临分崩离析。虽然伊森已获得关闭“智体”的钥匙，但要彻底消灭“智体”，完成这一拯救全人类的终极任务，仍需要IMF小队齐心协力突破重重困难。他们不仅要面对全知全能又无影无形的“智体”与其手下盖布瑞尔的百般阻拦，还要解决来自过去的种种恩怨。每个抉择都关乎信念与命运，等待伊森和IMF小队的，究竟是怎样的结局？,动作/惊悚,tt9603208,en,170分钟
1214140,荒岛猎杀,https://image.tmdb.org/t/p/w500/x1JOs4xWNr1QYjDAXHxWw1NJ7Sq.jpg,Japan/Singapore/Germany/United Kingdom/United States of America,2025,Mike Wiluan,藤冈靛/卡勒姆·伍德豪斯/Alan Maxson/Kazushi Kato/Teruhiko Kameoka,5.75,在1944年的太平洋，一名日本士兵和一名英国战俘被困在一个荒岛上，被一种致命的生物追捕。两个死敌必须一起合作才能在未知中生存。,恐怖/奇幻/动作/惊悚,tt29262075,en,83分钟
798645,猎杀游戏,https://image.tmdb.org/t/p/w500/gYTFq8qMd5B6M554BkfdOcEsA1c.jpg,United States of America/United Kingdom,2025,埃德加·赖特,格伦·鲍威尔/乔什·布洛林/迈克尔·塞拉/科尔曼·多明戈/李·佩斯,6.8,在近未来的反乌托邦社会，一档电视真人秀《猎杀游戏》以残酷的生存竞赛霸占收视榜首。参赛者必须在职业杀手的猎杀下存活30天，其中的一举一动皆被实时直播给公众，每多活一天便能累积更高额奖金。本·理查兹为拯救重病女儿而孤注一掷，以“最后希望”的身份踏入这场死亡游戏。,动作/惊悚/科幻,tt14107334,en,133分钟
1522377,两个世界一个愿望,https://image.tmdb.org/t/p/w500/98JYjLElGk8cHYd2FT0DLK11CcJ.jpg,Turkey,2025,Ketche,汉黛·埃塞尔/梅廷·阿克杜尔格/Hüseyin Avni Danyal/Didem İnselel/Serkan Tınmaz,7.1,一位世界著名的考古学家和一位务实的律师在童年纽带多年后重新联系，当时他们天真无邪的友谊变成了坚不可破的东西。,爱情/剧情,tt36499994,tr,118分钟
1246049,德古拉,https://image.tmdb.org/t/p/w500/gZeZXI3RRBAyOMNgQb5lybiBZLR.jpg,France,2025,吕克·贝松,卡莱伯·兰德里·琼斯/Zoë Bleu Sidel/克里斯托弗·瓦尔兹/玛蒂尔达·德·安杰利斯/Ewens Abid,7.1,故事讲述 15 世纪的弗拉基米尔王子，在爱妻离世后诅咒上帝，最终化作吸血鬼；此后在 19 世纪的伦敦，他遇见了与妻子容貌一模一样的分身，却因执意追寻她而自取毁灭。,恐怖/奇幻/爱情,tt31434030,fr,130分钟
1511789,虎克船长：诅咒潮汐,https://image.tmdb.org/t/p/w500/bcP7FtskwsNp1ikpMQJzDPjofP5.jpg,United Kingdom,2025,Lars Janssen,Sean Cronin/Ewen Weatherburn/Cameron Ashplant/Richard Rowden/Destiny Viva,4.975,,冒险/动作/恐怖,tt33458086,en,90分钟
1025527,六天,https://image.tmdb.org/t/p/w500/foyiQu23zq4WhmffnQkFiNAvqcJ.jpg,France,2024,Juan Carlos Medina,塞米·鲍亚吉拉/Julie Gayet/Anne Azoulay/雅尼克·乔雷特/曼侬·阿泽姆,5.873,,惊悚/动作,tt29610108,fr,95分钟
1161617,三级警戒,https://image.tmdb.org/t/p/w500/qYnM5skAkDX5IErC4j5KAtvZArf.jpg,United States of America,2025,Christopher Leone,雷恩·威爾森/里尔·莱尔·哈瓦瑞/艾米·卡雷罗/伊薇特·尼科尔·布朗/罗伯·里格尔,6.7,　　影片的故事围绕一位名叫Randy的急救员展开。由于工作强度大，他长期处于过度劳累和精疲力竭的状态。在他工作的最后一天，他的主管安排了一位名叫Jessica的学生跟随他实习。Randy和他的老搭档Mike一起，带着Jessica踏上了看似普通却又充满挑战的24小时轮班旅程。,动作/喜剧,tt26394837,en,104分钟
639988,无可奈何,https://image.tmdb.org/t/p/w500/3wb1VmmTjq47HS7oD0exgYjAHnv.jpg,South Korea/France,2025,朴赞郁,李炳宪/孙艺珍/朴熙顺/李星民/廉惠兰,7.8,影片改编自美国作家唐纳德·维斯雷克的小说《斧头》，讲述了中产阶级男子刘万洙（李秉宪 饰）失业后为了再就业，在一本杂志上刊登了一个虚假的招聘广告，决定淘汰五个比他更有才华、更年轻、更英俊的人。他在无奈与希望之间来回穿梭，将竞争对手一一杀死……,犯罪/惊悚/喜剧,tt1527793,ko,139分钟
8915,艾米莉亚,https://image.tmdb.org/t/p/w500/fmbgAiYqOgcQkgIPpDe4KghPjD6.jpg,United States of America,2009,米拉·奈儿,希拉里·斯万克/理查·基尔/亚伦·艾布拉姆斯/伊万·麦克格雷格/克里斯托弗·艾克斯顿,5.7,上世纪20至30年代，是人类航空史上创造飞行记录最频繁的时候，可称航空史上的“黄金年代”。在这英雄辈出、令众多飞行冒险家亢奋不已并前仆后继的年代里，最具才华、最有建树和最为勇敢的女飞行家，就是艾米莉亚（Amelia Earhart）。这位著名的女飞行员，曾首次独自一人驾驶飞机飞越大西洋。此后的1937年，她在飞越太平洋上空时突然失踪，下落不明。本片主要讲述了这位女飞行家的传奇经历，还有她与乔治·布特纳姆的婚姻，以及与吉恩·威达尔的情感纠缠……,冒险/剧情/历史,tt1129445,en,111分钟
1234821,侏罗纪世界：重生,https://image.tmdb.org/t/p/w500/hWXdgXm1hfnuSIOtWGinBe1GrdS.jpg,United States of America,2025,加里斯·爱德华斯,斯嘉丽·约翰逊/马赫沙拉·阿里/乔纳森·贝利/鲁珀特·弗兰德/马奴·贾西亚·鲁尔福,6.377,地球生态已被证明广泛不适合恐龙生存，危在旦夕的恐龙族群生存于孤岛之上，但是它们中却隐藏着能够带来人类医药奇迹的关键基因，为获取神秘基因，一支精英小队潜入恐龙禁地，然而等待他们的却是无法预知的危机和惊天阴谋……,科幻/冒险/动作,tt31036941,en,134分钟
1134278,Maraé,https://image.tmdb.org/t/p/w500/jw5lampy4gLzwLVnm6vQH6zYuCX.jpg,France,2024,Jacques Kluger,Adèle Galloy/玛丽·扎布科韦茨/Vaimiti Teiefitu/Marilyn Lima/奥雷利安·雷克因,4.486,,恐怖/惊悚,tt28290159,fr,89分钟
1214130,补丁儿,https://image.tmdb.org/t/p/w500/p0ZOIaQ8oLEGmQVrYcmvIOUuSqs.jpg,Germany/France/Luxembourg/India/United States of America/United Kingdom,2025,Steve Hudson,阿萨·巴特菲尔德/乔尔·弗莱/Alison Steadman/罗伯·布莱顿/Seth Usdenov,6.8,在一座名为格鲁伯斯鲁宾（Grubbers Nubbin）的小镇上，人们的胆子都很大。因为在小镇附近的一座山上有一个可怕的古堡。古堡里头住着一位疯狂的科学家，他遵循着祖辈留下来的希望要制造出一个最最可怕的怪物。所以，他不断地造啊造啊……古堡渐渐挤满了各种怪物，但是这个疯狂的科学家仍不满足，怪物计划仍在继续着。补丁儿（Stitch Head）就是其中的一个也是最早的一个发明产物。他有着一副人类的外观只是比普通人要小上不少，而且他的脑壳上还打满了补丁。他的职责就是保护教授的其他创造物免受格鲁伯斯鲁宾镇居民的伤害。,动画/冒险/家庭/喜剧,tt26720001,en,92分钟
1029575,家庭计划,https://image.tmdb.org/t/p/w500/9FkvNHfWrO84SisK5ccEiKxQ5Vk.jpg,United States of America,2023,Simon Cellan Jones,马克·沃尔伯格/米歇尔·莫纳汉/李美琪/佐伊·科莱蒂/凡·克罗斯比,7.249,讲述一个住在郊区的父亲（马克·沃尔伯格 饰）在他隐藏的过往即将揭秘时、如何带领家人逃亡的故事。,动作/喜剧/家庭,tt16431870,en,118分钟
793387,神圣之夜：恶魔猎人,https://image.tmdb.org/t/p/w500/fKJUmyU8oUWa6Ug8lSNRASui8ac.jpg,South Korea,2025,Lim Dae-hee,马东锡/徐贤/李大卫/庆收真/郑知苏,6.7,影片讲述狩猎恶魔的黑暗解决师“神圣之夜”团队与崇拜邪恶的犯罪集团对抗的故事。,动作/奇幻/恐怖/惊悚,tt15766876,ko,92分钟
1377505,Spithood,https://image.tmdb.org/t/p/w500/zV5djt7n4IZDR0ixq7hsafNTj91.jpg,Australia,2024,Tim Pine,Thibul Nettle/Claudia Bonifazio/Natasha Wanganeen,5.038,,恐怖/惊悚,tt18259224,en,58分钟
1299655,蓝月亮,https://image.tmdb.org/t/p/w500/AetJmEIrhww0xnfktYgNl6ztDrl.jpg,Ireland/United States of America,2025,理查德·林克莱特,伊桑·霍克/玛格丽特·库里/鲍比·坎纳瓦尔/安德鲁·斯科特/Jonah Lees,7.0,1943年3月31日晚，在传奇性的萨尔迪酒吧里，著名的歌词作家洛伦茨·哈特独自面对着他破碎的自信心。就在同一时刻，他的前合作伙伴理查德·罗杰斯却正在庆祝他们昔日合作的延续——具有里程碑意义的音乐剧《俄克拉荷马！》的盛大首演。,剧情,tt32536315,en,100分钟
1215106,หมู่บ้านโคกะโหลก,https://image.tmdb.org/t/p/w500/pRWBabtsYvqpPmxNYcejIUe6lc3.jpg,Thailand,2025,พชร์ อานนท์,แจ๊ส ชวนชื่น/ยศวรรธน์ ทะวาปี/กรรชัย กำเนิดพลอย/Monchai Jongkrairattanakul/ณฉัตร จันทพันธ์,3.8,,喜剧/恐怖,tt35020020,th,99分钟
1280450,急转直下,https://image.tmdb.org/t/p/w500/rTiXZDAMOPD6HVslCId149rfIYc.jpg,United Kingdom/United States of America,2025,James Kent,凯特·贝金赛尔/斯科特·伊斯特伍德/Jordan Duvigneau/马特·克拉文/Nowar Yusuf,6.5,莫琳·达巴格是一位母亲，当她的前夫绑架了他们的小女儿阿米娜并消失在中东时，她的世界崩溃了。绝望而无情的莫琳与罗伯森合作，罗伯森是一名经验丰富的前海军陆战队员，也是儿童绑架案件的专家。这部电影以贝鲁特动荡的背景为背景，讲述了莫琳和罗伯逊陷入一个充满国际间谍、腐败和背叛的阴暗世界。随着时间的流逝，风险高得不可思议，莫琳必须在与时间的赛跑中面对不可能的选择。本片是一段紧张而感性的旅程，探索了一位母亲为拯救孩子所做的努力，即使她在每个转折点都面临着隐藏的危险。,惊悚/动作/冒险,tt4682810,en,110分钟
1156594,是我们的错,https://image.tmdb.org/t/p/w500/vYTif7Io5juo4ASAgDdESKn6lSy.jpg,Spain/United States of America,2025,多明戈·冈萨雷斯,妮科莱·瓦利亚塞/加布里埃尔·格瓦拉/加布里埃拉·安德拉达/玛塔·哈扎斯/戈雅·托莱多,7.493,尼克和诺亚的关系正处于最美好的时刻。然而，这对恋人似乎再也无法回到从前。一系列事件将接踵而至，让他们最终明白彼此是否真正适合对方。或者，相反地，他们会发现最好的选择是分道扬镳，即便要忘记如此深刻的爱或抹去烙印在心上的记忆是那么困难。爱并非总是足够，而原谅有时也不足以修复一切。他们能否放下过去，重新开始呢？,爱情/剧情,tt33311244,es,112分钟
507244,余烬夺宝,https://image.tmdb.org/t/p/w500/hrze9JXp2QJpc2WjLfSUtRxyYSb.jpg,United States of America,2025,J.J.佩里,戴夫·巴蒂斯塔/欧嘉·柯瑞兰寇/克里斯托弗·海维尤/塞缪尔·杰克逊/丹尼尔·伯恩哈特,6.9,在一场巨大的太阳耀斑摧毁了地球东半球之后，一名大胆的寻宝者受雇前往欧洲去寻找《蒙娜丽莎》，却发现这个世界更需要的是英雄，而非一幅画。,科幻/动作/喜剧,tt1210027,en,105分钟
1218762,偷心响叮当,https://image.tmdb.org/t/p/w500/uV559niXlg7eqAnKgOmMFJLpzhh.jpg,United States of America/United Kingdom,2025,Michael Fimognari,奥利维亚·霍尔特/康纳·斯温德尔斯/露西·潘奇/彼得·塞拉菲诺威茨/Natasha Joseph,6.0,　　影片讲述了一个在“平安夜”发生的抢劫故事。机智的零售员工索菲亚和运气不佳的修理工尼克都打算在圣诞节期间抢劫伦敦一家臭名昭著的百货公司。当他们发现各自锁定的目标相一致后，原本是竞争关系的两人，被迫结成了不太稳定的同盟。随着行动的推进，他们各自的秘密被揭开，而彼此间的感情也逐渐加深，这让他们之间的关系和整个抢劫计划都充满了变数。,爱情/犯罪/喜剧,tt24852126,en,94分钟
24428,复仇者联盟,https://image.tmdb.org/t/p/w500/oZHqIjWOu8zKFtBfv4s9iEHoZjU.jpg,United States of America,2012,乔斯·韦登,小罗伯特·唐尼/克里斯·埃文斯/马克·鲁法洛/克里斯·海姆斯沃斯/斯嘉丽·约翰逊,7.86,一股突如其来的强大邪恶势力对地球造成致命威胁，没有任何一个超级英雄能够单独抵挡。长期致力于保护全球安危的神盾局感到措手不及，其指挥官尼克·弗瑞意识到他必须创建一个“史上最强”的联盟组织， 云集各方超级英雄一起发威，才能拯救世界于水深火热，抵御黑暗势力的侵袭。于是由六大超级英雄——“钢铁侠”、“雷神” 、“美国队长”、“绿巨人” 、“黑寡妇”和“鹰眼”组成的 “复仇者联盟”应运而生。他们各显神通，团结一心，终于战胜了邪恶势力，保证了地球的安全。,科幻/动作/冒险,tt0848228,en,142分钟
911430,F1：狂飙飞车,https://image.tmdb.org/t/p/w500/5f0SkrD6VUn34fUe4NDkda9bFdb.jpg,United States of America,2025,约瑟夫·科辛斯基,布拉德·皮特/达姆森·伊卓瑞斯/哈维尔·巴登/凯瑞·康顿/托比亚斯·门基斯,7.8,桑尼·海耶斯曾经是F1赛场上最具潜力的天才新星，但一场意外葬送了他的职业生涯，从此他沦为人们口中最生不逢时的“沧海遗珠”。三十年后的如今，桑尼是一名自由职业的落魄赛车手，他的前队友——如今是濒临破产的F1车队老板鲁本·塞万提斯却突然找上门来。鲁本说服桑尼重返F1赛场，这不仅是拯救他车队的最后希望，更是桑尼向世界证明自己仍是顶尖车手的最佳契机。桑尼将与车队的热门新秀乔舒亚·皮尔斯并肩前行，这位年轻的车手也渴望在赛道上书写自己的传奇。然而伴随着引擎开始轰鸣，桑尼过去的创伤也如影随形，他同时意识到在F1的世界里，并肩作战的队友也会是最强劲的对手，而通往自我救赎的道路，绝非孤身一人能够走完。,动作/剧情,tt16311594,en,156分钟
1117857,白日梦奇遇记,https://image.tmdb.org/t/p/w500/9OCiB2bA6EkX7SXDUvjmG8xt1xZ.jpg,United States of America,2025,Alex Woo,Jolie Hoang-Rappaport/Elias Janssen/刘思慕/克雷格·罗宾逊/克里斯汀·米利欧缇,7.121,一对姐弟踏上狂野荒诞的梦境之旅，请求许愿睡魔赐给他们一个完美的家庭。,动画/家庭/喜剧/冒险/奇幻,tt27604215,en,91分钟
1061474,超人,https://image.tmdb.org/t/p/w500/iTil24OZutt1bNTsbnc1YI04kuw.jpg,United States of America,2025,詹姆斯·古恩,大卫·科伦斯韦特/瑞秋·布罗斯纳安/尼古拉斯·霍尔特/艾迪·盖瑟吉/内森·菲利安,7.415,当超人（大卫·科伦斯韦 饰）被卷入国内外多重冲突时，他保护人类的行为遭到质疑。而他显露的弱点，也趁机被科技巨擘、阴谋大师莱克斯·卢瑟（尼古拉斯·霍尔特 饰）利用，准备一举铲除超人。《星球日报》勇敢无畏的记者露易丝·莱恩（瑞秋·布罗斯纳安 饰）能否联手大都会的其他超能力者，以及超人忠诚的伙伴超狗小氪，在卢瑟彻底毁灭超人前拯救他？ 影片讲述了超人在两个身份之间自我和解的成长之旅，他既是来自氪星的卡尔-艾尔，也是在堪萨斯小镇长大的克拉克·肯特，他选择怀抱无私信念，将自身的强大力量用于守护人类。在这个将“善良”视作过时的世界里，他以人性之善为指引，坚定践行“真理、正义与更美好的明天”的永恒信念。,科幻/冒险/动作,tt5950044,en,130分钟
1323475,香槟情缘,https://image.tmdb.org/t/p/w500/3z3nFeYHjm5jur7EPTpmak7cedn.jpg,United States of America/France,2025,马克·史蒂文·约翰逊,敏卡·凯利/Tom Wozniczka/沙维尔·塞缪尔/弗卢拉·博格/蒂博·德·蒙塔朗贝尔,6.144,坚定果敢的主管席德妮前往法国，打算在圣诞节前收购一个全球知名的香槟品牌。然而当她与一位迷人的巴黎男子迅速坠入爱河，又发现他是品牌创办人的儿子，她的计划一下子全乱了。,爱情/喜剧,tt33053440,en,99分钟
861451,喋血杀机,https://image.tmdb.org/t/p/w500/rmCJCFrEwPC0u0Y1smihwDo4Cf1.jpg,India,2024,A. P. Arjun,Dhruva Sarja/Vaibhavi Shandilya/Anveshi Jain/Giorgia Andriani/Chikkanna,4.058,影片主角马丁，一位神秘而勇敢的人物，在充满未知的世界中展开了一场惊心动魄的冒险。马丁不知因何原因陷入了一个复杂的困境之中，他一方面努力探寻自己的真实身份，试图解开过去的谜团。另一方面，他发现自己身处的世界暗流涌动，国内的黑市商人与恐怖分子相互勾结，谋划着一场足以给国家带来巨大灾难的大规模袭击。马丁毅然决然地踏上了阻止这场阴谋的征程。在这个过程中，他遭遇了无数的危险与挑战。敌人凶狠狡诈，不断给他设下陷阱和阻碍。然而，马丁凭借着顽强的意志、过人的智慧和非凡的勇气，一次次化险为夷。他穿梭于城市的大街小巷，深入危险的地下世界，与邪恶势力展开了一场场激烈的较量。在这个艰难的旅程中，马丁也逐渐发现了自己内心深处的力量和使命，他不仅仅是为了自己而战，更是为了国家的安宁和人民的幸福而奋斗。,动作/剧情/惊悚,tt15334030,kn,147分钟
